,date,state,hospitalized_with_symptoms,intensive_care,total_hospitalized,home_isolation,positive_total,change_in_total_positives,new_positives,recovered_discharged,deaths,diagnostic_suspected_cases,screening_cases,cases_total,swabs,tested_cases,notes,intensive_care_admissions,test_notes,case_notes,total_positive_molecular_test,rapid_antigen_test_positive_total,molecular_test_swabs,rapid_antigen_test_swabs
1581,2024-06-23T17:00:00,ITA,751,28,779,157223,158002,118,250,26381040,196624,,,26735666,282173529,70270354.0,,0.0,,,9936054.0,16799612.0,103055989.0,179117540.0
1582,2024-06-24T17:00:00,ITA,755,28,783,157267,158050,48,203,26381194,196627,,,26735871,282179033,70271544.0,,2.0,,,9936080.0,16799791.0,103056530.0,179122503.0
1583,2024-06-25T17:00:00,ITA,742,27,769,157487,158256,206,586,26381596,196630,,,26736482,282194732,70273641.0,,1.0,,,9936174.0,16800308.0,103058216.0,179136516.0
1584,2024-06-26T17:00:00,ITA,753,27,780,157654,158434,178,437,26381881,196633,,,26736948,282207330,70276002.0,,3.0,,,9936244.0,16800704.0,103059504.0,179147826.0
1585,2024-06-27T17:00:00,ITA,765,26,791,157907,158698,264,499,26382111,196637,,,26737446,282222835,70278163.0,,1.0,,,9936368.0,16801078.0,103061047.0,179161788.0
1586,2024-06-28T17:00:00,ITA,773,30,803,158153,158956,258,512,26382356,196640,,,26737952,282235396,70279944.0,,6.0,,,9936463.0,16801489.0,103062103.0,179173293.0
1587,2024-06-29T17:00:00,ITA,793,31,824,158304,159128,172,516,26382698,196642,,,26738468,282245640,70281556.0,,3.0,,,9936528.0,16801940.0,103063208.0,179182432.0
1588,2024-06-30T17:00:00,ITA,793,29,822,158408,159230,102,349,26382942,196642,,,26738814,282253692,70282796.0,,0.0,,,9936585.0,16802229.0,103064237.0,179189455.0
1589,2024-07-01T17:00:00,ITA,838,30,868,158328,159196,-34,309,26383284,196643,,,26739123,282260214,70283855.0,,4.0,,,9936646.0,16802477.0,103064840.0,179195374.0
1590,2024-07-02T17:00:00,ITA,839,29,868,158750,159618,422,938,26383796,196647,,,26740061,282276677,70286752.0,,2.0,,,9936792.0,16803269.0,103066674.0,179210003.0
1591,2024-07-03T17:00:00,ITA,852,31,883,158858,159741,123,732,26384400,196651,,,26740792,282289293,70288585.0,,6.0,,,9936873.0,16803919.0,103067942.0,179221351.0
1592,2024-07-04T17:00:00,ITA,889,31,920,159009,159929,188,668,26384871,196659,,,26741459,282301993,70290452.0,,2.0,,,9936991.0,16804468.0,103069100.0,179232893.0
1593,2024-07-05T17:00:00,ITA,884,34,918,159239,160157,228,655,26385317,196660,,,26742114,282313502,70292076.0,,8.0,,,9937090.0,16805024.0,103070063.0,179243439.0
1594,2024-07-06T17:00:00,ITA,896,31,927,159566,160493,336,658,26385635,196664,,,26742772,282322318,70293474.0,,2.0,,,9937207.0,16805565.0,103071328.0,179250990.0
1595,2024-07-07T17:00:00,ITA,887,33,920,159874,160794,301,530,26385908,196666,,,26743348,282329959,70294736.0,,3.0,,,9937284.0,16806064.0,103072332.0,179257627.0
1596,2024-07-08T17:00:00,ITA,896,36,932,159799,160731,-63,341,26386250,196670,,,26743662,282335493,70295643.0,,3.0,,,9937320.0,16806342.0,103072754.0,179262739.0
1597,2024-07-09T17:00:00,ITA,954,35,989,160429,161418,687,1438,26387050,196679,,,26745127,282352642,70298121.0,,4.0,,,9937591.0,16807536.0,103074426.0,179278216.0
1598,2024-07-10T17:00:00,ITA,1006,43,1049,160974,162023,605,1213,26387652,196684,,,26746340,282365825,70300106.0,,10.0,,,9937746.0,16808594.0,103075755.0,179290070.0
1599,2024-07-11T17:00:00,ITA,1047,40,1087,161582,162669,646,1215,26388192,196694,,,26747555,282377610,70302077.0,,5.0,,,9937886.0,16809669.0,103077209.0,179300401.0
1600,2024-07-12T17:00:00,ITA,1047,36,1083,162360,163443,774,1283,26388689,196706,,,26748838,282389932,70303861.0,,5.0,,,9938076.0,16810762.0,103078488.0,179311444.0
1601,2024-07-13T17:00:00,ITA,1067,35,1102,163128,164230,787,1255,26389154,196709,,,26750093,282398840,70305361.0,,7.0,,,9938249.0,16811844.0,103079541.0,179319299.0
1602,2024-07-14T17:00:00,ITA,1095,36,1131,163635,164766,536,889,26389503,196713,,,26750982,282407016,70306562.0,,1.0,,,9938353.0,16812629.0,103080488.0,179326528.0
1603,2024-07-15T17:00:00,ITA,1127,38,1165,163810,164975,209,527,26389819,196715,,,26751509,282413424,70307497.0,,6.0,,,9938443.0,16813066.0,103081085.0,179332339.0
1604,2024-07-16T17:00:00,ITA,1160,39,1199,164658,165857,882,1971,26390903,196719,,,26753479,282430469,70309496.0,,10.0,,,9938673.0,16814806.0,103082700.0,179347769.0
1605,2024-07-17T17:00:00,ITA,1183,43,1226,165695,166921,1064,1802,26391635,196724,,,26755280,282445792,70311440.0,,6.0,,,9938870.0,16816410.0,103084067.0,179361725.0
1606,2024-07-18T17:00:00,ITA,1220,42,1262,166561,167823,902,1861,26392589,196729,,,26757141,282461290,70313945.0,,4.0,,,9939158.0,16817983.0,103085689.0,179375601.0
1607,2024-07-19T17:00:00,ITA,1288,46,1334,167879,169213,1390,1901,26393087,196742,,,26759042,282475713,70315657.0,,10.0,,,9939388.0,16819654.0,103088537.0,179387176.0
1608,2024-07-20T17:00:00,ITA,1312,46,1358,169155,170513,1300,1728,26393505,196752,,,26760770,282487435,70317115.0,,3.0,,,9939575.0,16821195.0,103089797.0,179397638.0
1609,2024-07-21T17:00:00,ITA,1377,44,1421,170007,171428,915,1314,26393901,196755,,,26762084,282496705,70318242.0,,5.0,,,9939758.0,16822326.0,103090658.0,179406047.0
1610,2024-07-22T17:00:00,ITA,1437,44,1481,170378,171859,431,735,26394201,196759,,,26762819,282503462,70319534.0,,2.0,,,9939791.0,16823028.0,103091178.0,179412284.0
1611,2024-07-23T17:00:00,ITA,1459,38,1497,171890,173387,1528,3422,26396085,196769,,,26766241,282523952,70321968.0,,5.0,,,9940205.0,16826036.0,103093048.0,179430904.0
1612,2024-07-24T17:00:00,ITA,1517,38,1555,173423,174978,1591,2711,26397197,196777,,,26768952,282544563,70324642.0,,4.0,,,9940871.0,16828081.0,103094425.0,179450138.0
1613,2024-07-25T17:00:00,ITA,1572,44,1616,175199,176815,1837,2989,26398343,196783,,,26771941,282562247,70326855.0,,11.0,,,9940874.0,16831067.0,103095916.0,179466331.0
1614,2024-07-26T17:00:00,ITA,1593,45,1638,176849,178487,1672,2479,26399140,196793,,,26774420,282576530,70328718.0,,5.0,,,9941282.0,16833138.0,103097091.0,179479439.0
1615,2024-07-27T17:00:00,ITA,1658,47,1705,177881,179586,1099,2387,26400416,196805,,,26776807,282589888,70330379.0,,9.0,,,9941494.0,16835313.0,103098229.0,179491659.0
1616,2024-07-28T17:00:00,ITA,1689,46,1735,178733,180468,882,1509,26401038,196808,,,26778314,282599988,70331565.0,,5.0,,,9941636.0,16836678.0,103099148.0,179500840.0
1617,2024-07-29T17:00:00,ITA,1727,55,1782,178942,180724,256,1041,26401820,196811,,,26779355,282607314,70332532.0,,10.0,,,9941771.0,16837584.0,103099729.0,179507585.0
1618,2024-07-30T17:00:00,ITA,1782,49,1831,180207,182038,1314,3739,26404236,196820,,,26783094,282627868,70335277.0,,6.0,,,9942189.0,16840905.0,103101361.0,179526507.0
1619,2024-07-31T17:00:00,ITA,1829,55,1884,181311,183195,1157,2864,26405932,196831,,,26785958,282645232,70337504.0,,9.0,,,9942538.0,16843420.0,103102833.0,179542399.0
1620,2024-08-01T17:00:00,ITA,1883,55,1938,182633,184571,1376,2898,26408319,196841,,,26789731,282670440,70340026.0,,9.0,,,9943809.0,16845922.0,103104172.0,179566268.0
1621,2024-08-02T17:00:00,ITA,1902,62,1964,184105,186069,1498,2605,26409420,196847,,,26792336,282683389,70341813.0,,8.0,,,9943322.0,16849014.0,103105481.0,179577908.0
1622,2024-08-03T17:00:00,ITA,1931,55,1986,184203,186189,120,2479,26411758,196867,,,26794814,282695698,70343727.0,,3.0,,,9943626.0,16851188.0,103106684.0,179589014.0
1623,2024-08-04T17:00:00,ITA,1960,56,2016,185220,187236,1047,1747,26412450,196875,,,26796561,282705422,70345162.0,,6.0,,,9943809.0,16852752.0,103107531.0,179597891.0
1624,2024-08-05T17:00:00,ITA,1977,56,2033,185126,187159,-77,872,26413393,196881,,,26797433,282711426,70346230.0,,7.0,,,9943911.0,16853522.0,103108168.0,179603258.0
1625,2024-08-06T17:00:00,ITA,2036,51,2087,186224,188311,1152,3999,26416219,196902,,,26801432,282736590,70349730.0,,7.0,,,9944396.0,16857036.0,103109713.0,179626877.0
1626,2024-08-07T17:00:00,ITA,2030,50,2080,187559,189639,1328,2781,26417656,196918,,,26804213,282751386,70351738.0,,8.0,,,9944775.0,16859438.0,103110984.0,179640402.0
1627,2024-08-08T17:00:00,ITA,2074,48,2122,188780,190902,1263,2940,26419313,196938,,,26807153,282766362,70354026.0,,6.0,,,9945065.0,16862088.0,103112817.0,179653545.0
1628,2024-08-09T17:00:00,ITA,2048,51,2099,189897,191996,1094,2546,26420743,196960,,,26809699,282778868,70355955.0,,5.0,,,9945379.0,16864320.0,103114043.0,179664825.0
1629,2024-08-10T17:00:00,ITA,2042,57,2099,191578,193677,1681,2584,26421626,196980,,,26812283,282791501,70357641.0,,12.0,,,9945638.0,16866645.0,103115191.0,179676310.0
1630,2024-08-11T17:00:00,ITA,2048,53,2101,192425,194526,849,1683,26422454,196986,,,26813966,282800047,70358837.0,,2.0,,,9945817.0,16868149.0,103115961.0,179684086.0
1631,2024-08-12T17:00:00,ITA,2091,61,2152,192159,194311,-215,904,26423565,196992,,,26814868,282806258,70360005.0,,10.0,,,9945992.0,16868876.0,103116615.0,179689643.0
1632,2024-08-13T17:00:00,ITA,2115,61,2176,193100,195276,965,3259,26425849,197002,,,26818127,282823903,70362365.0,,7.0,,,9946438.0,16871689.0,103118522.0,179705381.0
1633,2024-08-14T17:00:00,ITA,2174,64,2238,194155,196393,1117,2383,26427099,197018,,,26820510,282836455,70364195.0,,10.0,,,9946736.0,16873774.0,103119686.0,179716769.0
1634,2024-08-15T17:00:00,ITA,2181,65,2246,194900,197146,753,2265,26428590,197039,,,26822775,282848050,70365933.0,,8.0,,,9947034.0,16875741.0,103120776.0,179727274.0
1635,2024-08-16T17:00:00,ITA,2210,68,2278,194452,196730,-416,941,26429740,197057,,,26823527,282852568,70366873.0,,7.0,,,9947159.0,16876368.0,103121297.0,179731271.0
1636,2024-08-17T17:00:00,ITA,2210,66,2276,196002,198278,1548,2271,26430452,197068,,,26825798,282863640,70368338.0,,5.0,,,9947477.0,16878321.0,103122416.0,179741224.0
1637,2024-08-18T17:00:00,ITA,2169,75,2244,196751,198995,717,1426,26431157,197072,,,26827224,282872244,70369770.0,,12.0,,,9947653.0,16879571.0,103123303.0,179748941.0
1638,2024-08-19T17:00:00,ITA,2224,79,2303,196819,199122,127,956,26431971,197087,,,26828180,282878256,70370959.0,,7.0,,,9947856.0,16880324.0,103123879.0,179754377.0
1639,2024-08-20T17:00:00,ITA,2239,78,2317,198198,200515,1393,3339,26433903,197101,,,26831519,282896563,70373411.0,,10.0,,,9948380.0,16883139.0,103125585.0,179770978.0
1640,2024-08-21T17:00:00,ITA,2262,82,2344,199270,201614,1099,2492,26435280,197117,,,26834011,282908721,70375335.0,,9.0,,,9948704.0,16885307.0,103127090.0,179781631.0
1641,2024-08-22T17:00:00,ITA,2259,79,2338,199457,201795,181,2446,26437528,197134,,,26836457,282924092,70377618.0,,7.0,,,9949335.0,16887122.0,103128399.0,179795693.0
1642,2024-08-23T17:00:00,ITA,2241,85,2326,200733,203059,1264,2144,26438398,197144,,,26838601,282936926,70379528.0,,15.0,,,9949408.0,16889193.0,103129800.0,179807126.0
1643,2024-08-24T17:00:00,ITA,2255,75,2330,202524,204854,1795,2736,26439292,197185,,,26841331,282953006,70382129.0,,6.0,,,9949628.0,16891703.0,103130959.0,179822047.0
1644,2024-08-25T17:00:00,ITA,2234,70,2304,203222,205526,672,1386,26439997,197194,,,26842717,282961695,70383346.0,,2.0,,,9949787.0,16892930.0,103131703.0,179829992.0
1645,2024-08-26T17:00:00,ITA,2309,68,2377,202778,205155,-371,805,26441164,197203,,,26843522,282967719,70384392.0,,3.0,,,9949919.0,16893603.0,103132296.0,179835423.0
1646,2024-08-27T17:00:00,ITA,2256,73,2329,202450,204779,-376,3328,26444834,197237,,,26846850,282988838,70387224.0,,14.0,,,9950387.0,16896463.0,103134008.0,179854830.0
1647,2024-08-28T17:00:00,ITA,2246,72,2318,203619,205937,1158,2376,26446036,197252,,,26849225,283002892,70389334.0,,6.0,,,9950757.0,16898468.0,103135153.0,179867739.0
1648,2024-08-29T17:00:00,ITA,2146,73,2219,204522,206741,804,2246,26447464,197266,,,26851471,283017315,70391349.0,,11.0,,,9951237.0,16900234.0,103136388.0,179880927.0
1649,2024-08-30T17:00:00,ITA,2126,71,2197,204231,206428,-313,1973,26449740,197276,,,26853444,283029881,70393120.0,,7.0,,,9951539.0,16901905.0,103137562.0,179892319.0
1650,2024-08-31T17:00:00,ITA,2116,71,2187,205362,207549,1121,1856,26450466,197285,,,26855300,283041396,70394727.0,,6.0,,,9951796.0,16903504.0,103138727.0,179902669.0
1651,2024-09-01T17:00:00,ITA,2095,67,2162,205772,207934,385,1318,26451394,197291,,,26856619,283050355,70395881.0,,1.0,,,9951974.0,16904645.0,103139503.0,179910852.0
1652,2024-09-02T17:00:00,ITA,2122,71,2193,205648,207841,-93,695,26452172,197301,,,26857314,283056026,70397070.0,,6.0,,,9952156.0,16905158.0,103140183.0,179915843.0
1653,2024-09-03T17:00:00,ITA,2144,69,2213,205362,207575,-266,2883,26455307,197315,,,26860197,283076647,70399675.0,,7.0,,,9952586.0,16907611.0,103142041.0,179934606.0
1654,2024-09-04T17:00:00,ITA,2137,69,2206,205481,207687,112,1905,26457088,197327,,,26862102,283092120,70401660.0,,6.0,,,9952894.0,16909208.0,103143249.0,179948871.0
1655,2024-09-05T17:00:00,ITA,2074,62,2136,205712,207848,161,1731,26458638,197347,,,26863833,283105818,70403406.0,,5.0,,,9953255.0,16910578.0,103144494.0,179961324.0
1656,2024-09-06T17:00:00,ITA,2009,58,2067,204938,207005,-843,1437,26460901,197364,,,26865270,283118817,70405101.0,,4.0,,,9953464.0,16911806.0,103145594.0,179973223.0
1657,2024-09-07T17:00:00,ITA,1968,58,2026,205540,207566,561,1464,26461791,197377,,,26866734,283130305,70406720.0,,4.0,,,9953717.0,16913017.0,103146702.0,179983603.0
1658,2024-09-08T17:00:00,ITA,1955,53,2008,205802,207810,244,954,26462489,197389,,,26867688,283140226,70408021.0,,2.0,,,9953855.0,16913833.0,103147589.0,179992637.0
1659,2024-09-09T17:00:00,ITA,1928,57,1985,205486,207471,-339,635,26463460,197392,,,26868323,283147722,70408992.0,,7.0,,,9954017.0,16914306.0,103148201.0,179999521.0
1660,2024-09-10T17:00:00,ITA,1918,58,1976,204464,206440,-1031,1989,26466461,197411,,,26870312,283165388,70411309.0,,7.0,,,9954406.0,16915906.0,103149905.0,180015483.0
1661,2024-09-11T17:00:00,ITA,1921,60,1981,204872,206853,413,1460,26467494,197424,,,26871771,283178992,70413189.0,,8.0,,,9954574.0,16917197.0,103151104.0,180027888.0
1662,2024-09-12T17:00:00,ITA,1883,61,1944,205393,207337,484,1475,26468475,197434,,,26873246,283193734,70415307.0,,11.0,,,9954789.0,16918457.0,103152270.0,180041464.0
1663,2024-09-13T17:00:00,ITA,1833,53,1886,205666,207552,215,1247,26469473,197468,,,26874493,283205742,70416803.0,,1.0,,,9955001.0,16919492.0,103153340.0,180052402.0
1664,2024-09-14T17:00:00,ITA,1810,55,1865,206318,208183,631,1176,26470012,197474,,,26875669,283216439,70418245.0,,5.0,,,9955189.0,16920480.0,103154506.0,180061933.0
1665,2024-09-15T17:00:00,ITA,1802,53,1855,206567,208422,239,763,26470534,197476,,,26876432,283224690,70419355.0,,1.0,,,9955315.0,16921117.0,103155159.0,180069531.0
1666,2024-09-16T17:00:00,ITA,1790,56,1846,206133,207979,-443,387,26471356,197484,,,26876819,283229522,70420219.0,,4.0,,,9955383.0,16921436.0,103155712.0,180073810.0
1667,2024-09-17T17:00:00,ITA,1814,56,1870,206603,208473,494,2005,26472841,197510,,,26878824,283247054,70422609.0,,12.0,,,9955679.0,16923145.0,103157313.0,180089741.0
1668,2024-09-18T17:00:00,ITA,1777,54,1831,205968,207799,-674,1437,26474945,197517,,,26880261,283260578,70424449.0,,6.0,,,9956006.0,16924255.0,103158599.0,180101979.0
1669,2024-09-19T17:00:00,ITA,1690,50,1740,206550,208290,491,1410,26475851,197530,,,26881671,283273846,70426203.0,,5.0,,,9956184.0,16925487.0,103159730.0,180114116.0
1670,2024-09-20T17:00:00,ITA,1662,52,1714,207430,209144,854,1440,26476424,197543,,,26883111,283284696,70427720.0,,6.0,,,9956424.0,16926687.0,103160861.0,180123835.0
1671,2024-09-21T17:00:00,ITA,1657,53,1710,208455,210165,1021,1503,26476898,197551,,,26884614,283295304,70429131.0,,5.0,,,9956694.0,16927920.0,103162007.0,180133297.0
1672,2024-09-22T17:00:00,ITA,1691,51,1742,208970,210712,547,1078,26477424,197556,,,26885692,283303874,70430342.0,,1.0,,,9956865.0,16928827.0,103162805.0,180141069.0
1673,2024-09-23T17:00:00,ITA,1737,52,1789,208730,210519,-193,637,26478246,197564,,,26886329,283310648,70431310.0,,6.0,,,9956983.0,16929346.0,103163478.0,180147170.0
1674,2024-09-24T17:00:00,ITA,1802,59,1861,209781,211642,1123,2898,26479965,197620,,,26889227,283330889,70433808.0,,8.0,,,9957538.0,16931689.0,103165303.0,180165586.0
1675,2024-09-25T17:00:00,ITA,1885,62,1947,210821,212768,1126,2198,26481027,197629,,,26891424,283345608,70435697.0,,8.0,,,9959896.0,16931528.0,103166572.0,180179036.0
1676,2024-09-26T17:00:00,ITA,1881,61,1942,210263,212205,-563,2168,26483748,197639,,,26893592,283362125,70438102.0,,4.0,,,9958345.0,16935247.0,103167964.0,180194161.0
1677,2024-09-27T17:00:00,ITA,1887,62,1949,211425,213374,1169,1917,26484476,197659,,,26895509,283375126,70439942.0,,7.0,,,9958626.0,16936883.0,103169115.0,180206011.0
1678,2024-09-28T17:00:00,ITA,1915,60,1975,212565,214540,1166,1876,26485175,197670,,,26897385,283386384,70441376.0,,7.0,,,9958982.0,16938403.0,103170336.0,180216048.0
1679,2024-09-29T17:00:00,ITA,1931,61,1992,213064,215056,516,1300,26485947,197682,,,26898685,283396243,70442538.0,,4.0,,,9959169.0,16939516.0,103171156.0,180225087.0
1680,2024-09-30T17:00:00,ITA,1995,64,2059,212879,214938,-118,645,26486705,197687,,,26899330,283401677,70443437.0,,8.0,,,9959295.0,16940035.0,103171818.0,180229859.0
1681,2024-10-01T17:00:00,ITA,2040,69,2109,213289,215398,460,3070,26489293,197709,,,26902400,283423318,70445926.0,,13.0,,,9959955.0,16942445.0,103173597.0,180249721.0
1682,2024-10-02T17:00:00,ITA,2067,73,2140,214195,216335,937,2097,26490448,197714,,,26904497,283440625,70447832.0,,10.0,,,9960274.0,16944223.0,103175095.0,180265530.0
1683,2024-10-03T17:00:00,ITA,2053,72,2125,213835,215960,-375,2073,26492882,197728,,,26906570,283456178,70449888.0,,7.0,,,9960623.0,16945947.0,103176402.0,180279776.0
1684,2024-10-04T17:00:00,ITA,2055,64,2119,213880,215999,39,1840,26494664,197747,,,26908410,283470867,70451877.0,,6.0,,,9960965.0,16947445.0,103178264.0,180292603.0
1685,2024-10-05T17:00:00,ITA,2089,67,2156,215030,217186,1187,1788,26495242,197770,,,26910198,283481496,70453239.0,,5.0,,,9961284.0,16948914.0,103179481.0,180302015.0
1686,2024-10-06T17:00:00,ITA,2070,70,2140,215306,217446,260,1160,26496140,197771,,,26911357,283490769,70454322.0,,4.0,,,9961425.0,16949932.0,103180209.0,180310560.0
1687,2024-10-07T17:00:00,ITA,2140,80,2220,215108,217328,-118,599,26496845,197783,,,26911956,283497581,70455172.0,,14.0,,,9961554.0,16950402.0,103180795.0,180316786.0
1688,2024-10-08T17:00:00,ITA,2164,76,2240,214555,216795,-533,2625,26499986,197800,,,26914581,283517150,70457503.0,,4.0,,,9962098.0,16952483.0,103182664.0,180334486.0
1689,2024-10-09T17:00:00,ITA,2149,71,2220,215013,217233,438,1802,26501334,197814,,,26916381,283531953,70459435.0,,7.0,,,9962583.0,16953798.0,103184109.0,180347844.0
1690,2024-10-10T17:00:00,ITA,2157,80,2237,215515,217752,519,1856,26502646,197839,,,26918237,283547318,70461280.0,,14.0,,,9962934.0,16955303.0,103185470.0,180361848.0
1691,2024-10-11T17:00:00,ITA,2284,83,2367,216263,218630,878,1911,26503657,197861,,,26920148,283561230,70463169.0,,8.0,,,9963214.0,16956934.0,103186865.0,180374365.0
1692,2024-10-12T17:00:00,ITA,2268,79,2347,217225,219572,942,1745,26504442,197879,,,26921893,283573380,70464682.0,,7.0,,,9963513.0,16958380.0,103188192.0,180385188.0
1693,2024-10-13T17:00:00,ITA,2279,77,2356,217758,220114,542,909,26504796,197891,,,26922801,283583364,70465858.0,,5.0,,,9963523.0,16959278.0,103189014.0,180394350.0
1694,2024-10-14T17:00:00,ITA,2311,75,2386,217336,219722,-392,715,26505893,197901,,,26923516,283590777,70466945.0,,3.0,,,9963799.0,16959717.0,103189685.0,180401092.0
1695,2024-10-15T17:00:00,ITA,2340,81,2421,217570,219991,269,2542,26508143,197924,,,26926058,283611316,70469574.0,,10.0,,,9964283.0,16961775.0,103191718.0,180419598.0
1696,2024-10-16T17:00:00,ITA,2355,86,2441,217630,220071,80,1755,26509811,197931,,,26927813,283626833,70471434.0,,12.0,,,9964685.0,16963128.0,103193327.0,180433506.0
1697,2024-10-17T17:00:00,ITA,2407,83,2490,217832,220322,251,1572,26511106,197957,,,26929385,283642648,70473547.0,,8.0,,,9964860.0,16964525.0,103194650.0,180447998.0
1698,2024-10-18T17:00:00,ITA,2394,84,2478,218390,220868,546,1470,26512016,197971,,,26930855,283655494,70475095.0,,8.0,,,9965146.0,16965709.0,103195754.0,180459740.0
1699,2024-10-19T17:00:00,ITA,2349,83,2432,219048,221480,612,1327,26512717,197985,,,26932182,283666555,70476544.0,,7.0,,,9965398.0,16966784.0,103197082.0,180469473.0
1700,2024-10-20T17:00:00,ITA,2339,82,2421,219216,221637,157,742,26513283,198004,,,26932924,283675409,70477646.0,,3.0,,,9965486.0,16967438.0,103197829.0,180477580.0
1701,2024-10-21T17:00:00,ITA,2341,83,2424,219030,221454,-183,428,26513888,198010,,,26933352,283682518,70478712.0,,7.0,,,9965563.0,16967789.0,103198455.0,180484063.0
1702,2024-10-22T17:00:00,ITA,2303,79,2382,219005,221387,-67,1843,26515774,198036,,,26935197,283702025,70481135.0,,10.0,,,9965916.0,16969281.0,103200313.0,180501712.0
1703,2024-10-23T17:00:00,ITA,2274,76,2350,219525,221875,488,1278,26516553,198047,,,26936475,283716625,70483146.0,,5.0,,,9966148.0,16970327.0,103201735.0,180514890.0
1704,2024-10-24T17:00:00,ITA,2242,74,2316,219467,221783,-92,1130,26517756,198066,,,26937605,283730867,70484919.0,,5.0,,,9966383.0,16971222.0,103202891.0,180527976.0
1705,2024-10-25T17:00:00,ITA,2184,67,2251,219851,222102,319,923,26518350,198076,,,26938528,283742580,70486489.0,,4.0,,,9966535.0,16971993.0,103204016.0,180538564.0
